
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 0, 0.032
DataValue, -3.4833000000000003, -10.422
DataValue, -3.3989000000000003, -9.5355
DataValue, -3.3115, -8.655
DataValue, -3.2184000000000004, -7.8205
DataValue, -3.12, -6.9905
DataValue, -3.0161000000000002, -6.1715
DataValue, -2.9054, -5.3635
DataValue, -2.7905, -4.6135
DataValue, -2.6734, -3.829
DataValue, -2.5571, -3.0585
DataValue, -2.4428, -2.31
DataValue, -2.3119, -1.599
DataValue, -2.1641, -0.9385
DataValue, -1.9903000000000002, -0.425
DataValue, -1.7716, -0.106
DataValue, -1.4991, 0.0385
DataValue, -1.1995, 0.0075
DataValue, -0.9003, 0.031
DataValue, -0.5997, -0.0005
DataValue, -0.3003, 0.039
DataValue, 0.0004, 0.036000000000000004
DataValue, -3.3080000000000003, -11.1205
DataValue, -3.217, -10.3035
DataValue, -3.1191, -9.4555
DataValue, -3.0172000000000003, -8.6305
DataValue, -2.9103000000000003, -7.838
DataValue, -2.8013000000000003, -7.035
DataValue, -2.6949, -6.2445
DataValue, -2.5897, -5.414
DataValue, -2.4816000000000003, -4.6245
DataValue, -2.3681, -3.831
DataValue, -2.2488, -3.1005000000000003
DataValue, -2.1211, -2.3735
DataValue, -1.983, -1.7075
DataValue, -1.8291000000000002, -1.105
DataValue, -1.6522000000000001, -0.57100000000000006
DataValue, -1.4441000000000002, -0.2125
DataValue, -1.1903000000000001, -0.012
DataValue, -0.8998, 0.0175
DataValue, -0.60030000000000006, 0.01
DataValue, -0.2979, 0.0325
DataValue, 0.0001, 0.015
