
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.601, 0.0175
DataValue, -0.3, 0.032
DataValue, 0.00090000000000000008, 0.0325
DataValue, -4.0642000000000005, -6.2615
DataValue, -3.9603, -5.6530000000000005
DataValue, -3.8529, -5.011
DataValue, -3.7392000000000003, -4.4335
DataValue, -3.6181, -3.862
DataValue, -3.4908, -3.29
DataValue, -3.3545000000000003, -2.7475
DataValue, -3.2095000000000002, -2.25
DataValue, -3.0547, -1.799
DataValue, -2.8824, -1.343
DataValue, -2.6992000000000003, -0.964
DataValue, -2.5012000000000003, -0.647
DataValue, -2.2806, -0.34500000000000003
DataValue, -2.0418000000000003, -0.1705
DataValue, -1.7822, -0.0345
DataValue, -1.4966000000000002, 0.02
DataValue, -1.1992, 0.0090000000000000011
DataValue, -0.8992, 0.0125
DataValue, -0.6005, 0.0155
DataValue, -0.3003, 0.0155
DataValue, 0.001, 0.022
DataValue, -4.0115, -6.4285000000000005
DataValue, -3.9061000000000003, -5.801
DataValue, -3.7936, -5.2025
DataValue, -3.6777, -4.619
DataValue, -3.5568, -4.031
DataValue, -3.4255, -3.4815
DataValue, -3.2879, -2.9615
DataValue, -3.14, -2.47
DataValue, -2.9781, -2.007
DataValue, -2.8039, -1.6015
DataValue, -2.6233, -1.234
DataValue, -2.4241, -0.88050000000000006
DataValue, -2.2079, -0.6125
DataValue, -1.9759, -0.387
DataValue, -1.7329, -0.1955
DataValue, -1.4743000000000002, -0.043000000000000003
DataValue, -1.1947, -0.003
DataValue, -0.9003, 0.0075
DataValue, -0.6007, 0.031
DataValue, -0.2992, 0.0105
DataValue, 0.0032, 0.03
