
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 0.00090000000000000008, 0.0205
DataValue, -4.513, -5.551
DataValue, -4.3688, -4.957
DataValue, -4.2199, -4.4265
DataValue, -4.0638000000000005, -3.839
DataValue, -3.9017000000000004, -3.3615
DataValue, -3.7354000000000003, -2.8625000000000003
DataValue, -3.5597000000000003, -2.3705
DataValue, -3.3757, -1.961
DataValue, -3.1829, -1.5415
DataValue, -2.9801, -1.2135
DataValue, -2.7661000000000002, -0.8485
DataValue, -2.5414000000000003, -0.582
DataValue, -2.3056, -0.321
DataValue, -2.0553, -0.1625
DataValue, -1.7856, -0.026000000000000002
DataValue, -1.5001, 0.011
DataValue, -1.1998, 0.0095
DataValue, -0.89840000000000009, 0.0385
DataValue, -0.6007, 0.012
DataValue, -0.2993, 0.0145
DataValue, -0.001, 0.0335
DataValue, -4.4568, -5.751
DataValue, -4.3092000000000006, -5.2055
DataValue, -4.1588, -4.648
DataValue, -4.0022, -4.0885
DataValue, -3.8400000000000003, -3.6005000000000003
DataValue, -3.669, -3.124
DataValue, -3.4933, -2.6145
DataValue, -3.3081, -2.22
DataValue, -3.1138000000000003, -1.82
DataValue, -2.9123, -1.4305
DataValue, -2.7046, -1.0935
DataValue, -2.4875000000000003, -0.7745
DataValue, -2.2502, -0.536
DataValue, -2.0049, -0.3275
DataValue, -1.7488000000000001, -0.17200000000000001
DataValue, -1.4805000000000002, -0.05
DataValue, -1.195, -0.003
DataValue, -0.8987, 0.024
DataValue, -0.60010000000000008, 0.029
DataValue, -0.2995, 0.0205
DataValue, -0.00030000000000000003, 0.016
