
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -3.4706, -9.344
DataValue, -3.3845, -8.579
DataValue, -3.2957, -7.7955000000000005
DataValue, -3.2, -7.0195
DataValue, -3.1017, -6.292
DataValue, -2.9977, -5.5760000000000005
DataValue, -2.8888000000000003, -4.873
DataValue, -2.7755, -4.1755
DataValue, -2.6558, -3.5095
DataValue, -2.5299, -2.8345000000000002
DataValue, -2.4008000000000003, -2.2255000000000003
DataValue, -2.2611, -1.616
DataValue, -2.1088, -1.0755000000000001
DataValue, -1.9388, -0.5565
DataValue, -1.7399, -0.20450000000000002
DataValue, -1.492, -0.0005
DataValue, -1.1986, 0.006
DataValue, -0.8989, 0.032
DataValue, -0.5995, 0.016
DataValue, -0.2992, 0.0275
DataValue, 0.0017000000000000001, 0.025500000000000002
DataValue, -3.3042000000000002, -9.926
DataValue, -3.2129000000000003, -9.1615
DataValue, -3.1192, -8.4295
DataValue, -3.0248, -7.697
DataValue, -2.9241, -6.95
DataValue, -2.8227, -6.1955
DataValue, -2.7177000000000002, -5.496
DataValue, -2.6152, -4.7805
DataValue, -2.5027, -4.067
DataValue, -2.3773, -3.416
DataValue, -2.245, -2.823
DataValue, -2.1052, -2.2
DataValue, -1.9571, -1.6235
DataValue, -1.8001, -1.0925
DataValue, -1.6231, -0.607
DataValue, -1.4238000000000002, -0.271
DataValue, -1.1819, -0.0225
DataValue, -0.8988, 0.0095
DataValue, -0.5998, 0.031
DataValue, -0.30010000000000003, 0.0305
DataValue, 0.0007, 0.011
