
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.6005, 0.0195
DataValue, -0.2992, 0.0145
DataValue, 0.0022, 0.0415
DataValue, -4.5996000000000006, -5.316
DataValue, -4.4507, -4.7615
DataValue, -4.2952, -4.223
DataValue, -4.1326, -3.6710000000000003
DataValue, -3.9672, -3.1670000000000003
DataValue, -3.7932, -2.6825
DataValue, -3.6094000000000004, -2.236
DataValue, -3.4200000000000004, -1.8195000000000001
DataValue, -3.217, -1.424
DataValue, -3.0068, -1.0955
DataValue, -2.7845, -0.8155
DataValue, -2.5541, -0.545
DataValue, -2.3153, -0.2915
DataValue, -2.0647, -0.09
DataValue, -1.7925, -0.0205
DataValue, -1.4999, 0.021500000000000002
DataValue, -1.2001000000000002, 0.0085
DataValue, -0.9, 0.0135
DataValue, -0.60010000000000008, 0.0325
DataValue, -0.2988, 0.0185
DataValue, -0.001, 0.0135
DataValue, -4.5434, -5.5280000000000005
DataValue, -4.3912, -4.977
DataValue, -4.2324, -4.445
DataValue, -4.0702, -3.9265
DataValue, -3.899, -3.4290000000000003
DataValue, -3.724, -2.947
DataValue, -3.5391000000000004, -2.501
DataValue, -3.3451, -2.1075
DataValue, -3.1434, -1.728
DataValue, -2.931, -1.3905
DataValue, -2.7133000000000003, -1.089
DataValue, -2.49, -0.7985
DataValue, -2.2592000000000003, -0.53
DataValue, -2.0166, -0.311
DataValue, -1.7618, -0.1215
DataValue, -1.4869, -0.0265
DataValue, -1.197, 0.01
DataValue, -0.8998, 0.0385
DataValue, -0.6006, 0.0165
DataValue, -0.2999, 0.0155
DataValue, 0.00030000000000000003, 0.026000000000000002
