
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.2995, 0.0135
DataValue, 0.0002, 0.022
DataValue, -4.0112000000000005, -6.402
DataValue, -3.9090000000000003, -5.75
DataValue, -3.8024, -5.166
DataValue, -3.6895000000000002, -4.5335
DataValue, -3.5727, -3.966
DataValue, -3.4489, -3.3925
DataValue, -3.3169, -2.8535
DataValue, -3.174, -2.3385000000000002
DataValue, -3.0254000000000003, -1.834
DataValue, -2.8619000000000003, -1.416
DataValue, -2.6837, -1.0035
DataValue, -2.4898000000000002, -0.6705
DataValue, -2.2785, -0.37
DataValue, -2.0355000000000003, -0.18
DataValue, -1.7792000000000001, -0.0645
DataValue, -1.4982, 0.029
DataValue, -1.1988, 0.0275
DataValue, -0.8993, 0.0155
DataValue, -0.60010000000000008, 0.002
DataValue, -0.29910000000000003, 0.0145
DataValue, 0.0005, 0.04
DataValue, -3.9612000000000003, -6.519
DataValue, -3.8575000000000004, -5.923
DataValue, -3.7506000000000004, -5.312
DataValue, -3.6364, -4.7295
DataValue, -3.5155000000000003, -4.123
DataValue, -3.3901000000000003, -3.5955
DataValue, -3.2559, -3.0285
DataValue, -3.1127000000000002, -2.559
DataValue, -2.9596, -2.063
DataValue, -2.7908, -1.6315
DataValue, -2.6152, -1.249
DataValue, -2.424, -0.8555
DataValue, -2.2034000000000002, -0.607
DataValue, -1.9694, -0.3935
DataValue, -1.7259, -0.2125
DataValue, -1.4682000000000002, -0.0765
DataValue, -1.192, -0.004
DataValue, -0.89840000000000009, 0.015
DataValue, -0.5993, 0.016
DataValue, -0.3, 0.0205
DataValue, 0.0005, 0.0235
