
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 0, 0.0195
DataValue, -3.5017, -10.416500000000001
DataValue, -3.4161, -9.514
DataValue, -3.3252, -8.6575
DataValue, -3.23, -7.815
DataValue, -3.1261, -6.982
DataValue, -3.0188, -6.188
DataValue, -2.9067000000000003, -5.3725000000000005
DataValue, -2.7924, -4.624
DataValue, -2.6768, -3.8315
DataValue, -2.5693, -3.068
DataValue, -2.4557, -2.2645
DataValue, -2.3298, -1.5210000000000001
DataValue, -2.1857, -0.88350000000000006
DataValue, -2.0058000000000002, -0.3765
DataValue, -1.7793, -0.0655
DataValue, -1.5004000000000002, 0.0235
DataValue, -1.2011, 0.0315
DataValue, -0.89950000000000008, 0.042
DataValue, -0.5998, 0.0155
DataValue, -0.3009, 0.0105
DataValue, -0.0002, 0.0265
DataValue, -3.3059000000000003, -11.2245
DataValue, -3.2098, -10.391
DataValue, -3.1063, -9.558
DataValue, -3.0005, -8.7515
DataValue, -2.8933, -7.953
DataValue, -2.787, -7.142
DataValue, -2.6852, -6.295
DataValue, -2.5871, -5.4825
DataValue, -2.4871000000000003, -4.642
DataValue, -2.3797, -3.835
DataValue, -2.2651, -3.0615
DataValue, -2.1408, -2.306
DataValue, -2.0059, -1.6215
DataValue, -1.8533000000000002, -1.0165
DataValue, -1.6731, -0.513
DataValue, -1.4563000000000002, -0.164
DataValue, -1.1916, -0.0115
DataValue, -0.90160000000000007, 0.0155
DataValue, -0.6007, 0.0145
DataValue, -0.29910000000000003, 0.002
DataValue, 0.0001, 0.0055
