
SetupTitle, IG-VGS-VDS_0
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 10.249960000000002, -5.0000000000000008E-07
DataValue, 10.499920000000001, -9.0000000000000007E-07
DataValue, 10.749960000000002, -8.0000000000000007E-07
DataValue, 10.9999, -1.1E-06
DataValue, 11.249880000000001, -6.0000000000000008E-07
DataValue, 11.500020000000001, -8.0000000000000007E-07
DataValue, 11.75008, -7.0000000000000007E-07
DataValue, 12.000020000000001, -9.0000000000000007E-07
DataValue, 12.250200000000001, -1.2000000000000002E-06
DataValue, 12.49998, -7.0000000000000007E-07
DataValue, 12.750020000000001, -1.2000000000000002E-06
DataValue, 13.00008, -5.0000000000000008E-07
DataValue, 13.250000000000002, -1.0000000000000002E-06
DataValue, 13.500060000000001, -9.0000000000000007E-07
DataValue, 13.750000000000002, -6.0000000000000008E-07
DataValue, 13.999960000000002, -1.2000000000000002E-06
DataValue, 14.24998, -1.3E-06
DataValue, 14.500040000000002, -1.1E-06
DataValue, 14.74998, -1.0000000000000002E-06
DataValue, 15.00008, -1.3E-06
DataValue, 15.250000000000002, -1.6000000000000001E-06
DataValue, 15.500060000000001, -1.4000000000000002E-06
DataValue, 15.749920000000001, -1.3E-06
DataValue, 16, -1.1E-06
DataValue, 16.249940000000002, -1.5E-06
DataValue, 16.499940000000002, -1.3E-06
DataValue, 16.74996, -1.4000000000000002E-06
DataValue, 17.00006, -1.1E-06
DataValue, 17.25006, -1.8000000000000001E-06
DataValue, 17.49996, -1.0000000000000002E-06
DataValue, 17.750040000000002, -1.5E-06
DataValue, 18.00008, -1.4000000000000002E-06
DataValue, 18.25006, -1.5E-06
DataValue, 18.499940000000002, -1.6000000000000001E-06
DataValue, 18.75008, -1.5E-06
DataValue, 18.99986, -1.7000000000000002E-06
DataValue, 19.250040000000002, -1.5E-06
DataValue, 19.49988, -2.2E-06
DataValue, 19.750040000000002, -1.6000000000000001E-06
DataValue, 20.000040000000002, -1.8000000000000001E-06
