
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -3.5215, -10.396
DataValue, -3.4294000000000002, -9.5115
DataValue, -3.3354000000000004, -8.6725
DataValue, -3.2346000000000004, -7.8435000000000006
DataValue, -3.1307, -6.995
DataValue, -3.0225, -6.21
DataValue, -2.9075, -5.4015
DataValue, -2.7961, -4.6435
DataValue, -2.6848, -3.839
DataValue, -2.5841000000000003, -3.0225
DataValue, -2.4754, -2.1845
DataValue, -2.3545000000000003, -1.4295
DataValue, -2.209, -0.784
DataValue, -2.0248, -0.277
DataValue, -1.7863, -0.032
DataValue, -1.499, 0.014
DataValue, -1.1982000000000002, 0.0145
DataValue, -0.9002, 0.035
DataValue, -0.6009, 0.0035
DataValue, -0.2982, 0.021500000000000002
DataValue, 0.001, 0.0135
DataValue, -3.2909, -11.368
DataValue, -3.1916, -10.536
DataValue, -3.0897, -9.6845
DataValue, -2.9831000000000003, -8.893
DataValue, -2.8784, -8.054
DataValue, -2.7776, -7.2435
DataValue, -2.6843, -6.346
DataValue, -2.5932, -5.484
DataValue, -2.4978000000000002, -4.627
DataValue, -2.3986, -3.7675
DataValue, -2.2894, -2.9735
DataValue, -2.169, -2.216
DataValue, -2.0338000000000003, -1.5075
DataValue, -1.8817000000000002, -0.904
DataValue, -1.6975, -0.42
DataValue, -1.4679, -0.093
DataValue, -1.1938, 0
DataValue, -0.8989, 0.029500000000000002
DataValue, -0.6006, 0.0285
DataValue, -0.2993, 0.0345
DataValue, 0.0014, 0.0225
