
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.599, 0.0065000000000000006
DataValue, -0.2997, 0.02
DataValue, -0.00060000000000000006, 0.035500000000000004
DataValue, -3.625, -9.032
DataValue, -3.5314, -8.261000000000001
DataValue, -3.4298, -7.5205
DataValue, -3.3263000000000003, -6.7845
DataValue, -3.2173000000000003, -6.0520000000000005
DataValue, -3.1031, -5.355
DataValue, -2.9824, -4.643
DataValue, -2.859, -4.011
DataValue, -2.7292, -3.329
DataValue, -2.6003000000000003, -2.703
DataValue, -2.4712, -2.0075
DataValue, -2.3445, -1.355
DataValue, -2.197, -0.75450000000000006
DataValue, -2.0167, -0.2795
DataValue, -1.7835, -0.042
DataValue, -1.4981, 0.0235
DataValue, -1.2002000000000002, 0.0265
DataValue, -0.8979, 0.0045000000000000005
DataValue, -0.6014, 0.0335
DataValue, -0.299, 0.032
DataValue, -0.0002, 0.0285
DataValue, -3.4033, -9.879
DataValue, -3.3009, -9.135
DataValue, -3.1991, -8.384500000000001
DataValue, -3.089, -7.6925
DataValue, -2.9770000000000003, -6.9695
DataValue, -2.8631, -6.277
DataValue, -2.7495000000000003, -5.5625
DataValue, -2.641, -4.8315
DataValue, -2.5343, -4.093
DataValue, -2.4285, -3.3215
DataValue, -2.3151, -2.645
DataValue, -2.1904, -1.932
DataValue, -2.053, -1.3505
DataValue, -1.8940000000000001, -0.785
DataValue, -1.709, -0.341
DataValue, -1.4745000000000001, -0.0785
DataValue, -1.1981000000000002, 0
DataValue, -0.9011, 0.031
DataValue, -0.60030000000000006, 0.042
DataValue, -0.301, 0.0305
DataValue, -0.0004, 0.0225
