
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.0002, 0.03
DataValue, -3.3813, -10.5425
DataValue, -3.3092, -9.619
DataValue, -3.2292, -8.763
DataValue, -3.1493, -7.8495
DataValue, -3.0616000000000003, -7.018
DataValue, -2.9691, -6.17
DataValue, -2.8735, -5.332
DataValue, -2.7697000000000003, -4.5440000000000005
DataValue, -2.6613, -3.755
DataValue, -2.5438, -3.044
DataValue, -2.4157, -2.3365
DataValue, -2.2743, -1.6835
DataValue, -2.118, -1.1280000000000001
DataValue, -1.9434, -0.596
DataValue, -1.7422000000000002, -0.2085
DataValue, -1.4914, -0.026000000000000002
DataValue, -1.2005000000000001, 0.0195
DataValue, -0.9008, 0.025
DataValue, -0.6017, 0.0335
DataValue, -0.3023, 0.0025
DataValue, 0.0002, 0.0145
DataValue, -3.2674000000000003, -10.9995
DataValue, -3.1868000000000003, -10.1295
DataValue, -3.1022000000000003, -9.239
DataValue, -3.0151000000000003, -8.4365
DataValue, -2.9223000000000003, -7.5665000000000004
DataValue, -2.8245, -6.7570000000000006
DataValue, -2.7247000000000003, -5.9455
DataValue, -2.6197, -5.1610000000000005
DataValue, -2.5020000000000002, -4.412
DataValue, -2.3724000000000003, -3.7335000000000003
DataValue, -2.2348, -3.064
DataValue, -2.089, -2.4575
DataValue, -1.9374, -1.854
DataValue, -1.7735, -1.3
DataValue, -1.5989, -0.7895
DataValue, -1.4013, -0.3995
DataValue, -1.1707, -0.086500000000000007
DataValue, -0.8978, 0.0055
DataValue, -0.60120000000000007, 0.0045000000000000005
DataValue, -0.2994, 0.036000000000000004
DataValue, 0.0002, 0.023
