
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.3012, 0.018000000000000002
DataValue, 0.0001, 0.0315
DataValue, -3.7022000000000004, -8.8345
DataValue, -3.6037000000000003, -8.083
DataValue, -3.5014000000000003, -7.321
DataValue, -3.3939000000000004, -6.574
DataValue, -3.2819000000000003, -5.8875
DataValue, -3.1656, -5.1665
DataValue, -3.0419, -4.47
DataValue, -2.9165, -3.8215
DataValue, -2.7840000000000003, -3.134
DataValue, -2.6548000000000003, -2.4995
DataValue, -2.5312, -1.7875
DataValue, -2.4057, -1.129
DataValue, -2.2514000000000003, -0.5325
DataValue, -2.0532, -0.1785
DataValue, -1.7921, 0.0025
DataValue, -1.4985000000000002, 0.017
DataValue, -1.2008, 0.005
DataValue, -0.8987, 0.0315
DataValue, -0.6006, 0.0135
DataValue, -0.3005, 0.0405
DataValue, -0.0004, 0.036000000000000004
DataValue, -3.4389000000000003, -9.824
DataValue, -3.3376, -9.0775
DataValue, -3.2328, -8.3615
DataValue, -3.1248, -7.6035
DataValue, -3.0126, -6.899
DataValue, -2.8999, -6.1875
DataValue, -2.7874000000000003, -5.441
DataValue, -2.6818, -4.7365
DataValue, -2.5835, -3.9165
DataValue, -2.4837000000000002, -3.1615
DataValue, -2.3757, -2.396
DataValue, -2.2567, -1.718
DataValue, -2.1163000000000003, -1.062
DataValue, -1.9527, -0.5625
DataValue, -1.7448000000000001, -0.18
DataValue, -1.4907000000000001, -0.025
DataValue, -1.1994, 0.034
DataValue, -0.8993, 0.0115
DataValue, -0.602, 0.0275
DataValue, -0.2995, 0.032
DataValue, 0.0016, 0.0125
