
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.5997, 0.026000000000000002
DataValue, -0.299, 0.0365
DataValue, 0, 0.0205
DataValue, -4.3672, -5.782
DataValue, -4.2467000000000006, -5.1655
DataValue, -4.1224, -4.5655
DataValue, -3.9891, -3.9775
DataValue, -3.8459000000000003, -3.4035
DataValue, -3.6955, -2.8835
DataValue, -3.5328000000000004, -2.3810000000000002
DataValue, -3.3562000000000003, -1.937
DataValue, -3.1705, -1.5255
DataValue, -2.9691, -1.1815
DataValue, -2.7578, -0.8475
DataValue, -2.5525, -0.517
DataValue, -2.334, -0.20650000000000002
DataValue, -2.0799000000000003, -0.033
DataValue, -1.7965, 0.0085
DataValue, -1.5006000000000002, 0.0285
DataValue, -1.2003000000000001, 0.0365
DataValue, -0.9, 0.033
DataValue, -0.5986, 0.013000000000000001
DataValue, -0.30010000000000003, 0.025
DataValue, -0.00030000000000000003, 0.034
DataValue, -4.2884, -6.057
DataValue, -4.167, -5.4345
DataValue, -4.0382, -4.843
DataValue, -3.8983000000000003, -4.2780000000000005
DataValue, -3.7527000000000004, -3.7485
DataValue, -3.5939, -3.2515
DataValue, -3.4254000000000002, -2.754
DataValue, -3.2461, -2.358
DataValue, -3.0532000000000004, -1.947
DataValue, -2.8548, -1.5975000000000001
DataValue, -2.6593, -1.2175
DataValue, -2.4677000000000002, -0.801
DataValue, -2.2627, -0.4625
DataValue, -2.0335, -0.217
DataValue, -1.7767000000000002, -0.054
DataValue, -1.4966000000000002, 0.017
DataValue, -1.1998, 0.013000000000000001
DataValue, -0.8991, 0.0285
DataValue, -0.5994, 0.031
DataValue, -0.29910000000000003, 0.0145
DataValue, -0.0002, 0.016
