
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -4.3843000000000005, -5.2345
DataValue, -4.2617, -4.668
DataValue, -4.136, -4.156
DataValue, -4.0032000000000005, -3.615
DataValue, -3.8562000000000003, -3.101
DataValue, -3.7031, -2.6175
DataValue, -3.5387, -2.1670000000000003
DataValue, -3.3612, -1.7710000000000001
DataValue, -3.1708000000000003, -1.3985
DataValue, -2.9723, -1.0835000000000001
DataValue, -2.7627, -0.777
DataValue, -2.5644, -0.437
DataValue, -2.3473, -0.145
DataValue, -2.0894, -0.029
DataValue, -1.7966000000000002, 0.025
DataValue, -1.5001, 0.0445
DataValue, -1.1992, 0.047
DataValue, -0.9001, 0.025
DataValue, -0.6014, 0.028
DataValue, -0.3019, 0.0165
DataValue, 0, 0.0165
DataValue, -4.2919, -5.5555
DataValue, -4.1664, -5.013
DataValue, -4.0344, -4.471
DataValue, -3.8924000000000003, -3.9685
DataValue, -3.7432000000000003, -3.4785
DataValue, -3.5833000000000004, -3.036
DataValue, -3.4142, -2.5935
DataValue, -3.2322, -2.2255000000000003
DataValue, -3.0396, -1.8760000000000001
DataValue, -2.8467000000000002, -1.5315
DataValue, -2.66, -1.1320000000000001
DataValue, -2.4789000000000003, -0.731
DataValue, -2.2762000000000002, -0.4005
DataValue, -2.0466, -0.166
DataValue, -1.7836, -0.0305
DataValue, -1.4965000000000002, 0.0075
DataValue, -1.2, 0.0105
DataValue, -0.9003, 0.025
DataValue, -0.60010000000000008, 0.0375
DataValue, -0.3, 0.037
DataValue, 0.00090000000000000008, 0.029
