
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -1.2012, 0.02
DataValue, -0.8999, 0.016
DataValue, -0.6, 0.0315
DataValue, -0.2999, 0.026000000000000002
DataValue, -0.0007, 0.017
DataValue, -3.3161, -10.7075
DataValue, -3.2451000000000003, -9.778
DataValue, -3.1691000000000003, -8.9025
DataValue, -3.0905, -8.023
DataValue, -3.0100000000000002, -7.1290000000000004
DataValue, -2.9247, -6.2935
DataValue, -2.8347, -5.4595
DataValue, -2.7398000000000002, -4.621
DataValue, -2.6385, -3.8325
DataValue, -2.5331, -3.0655
DataValue, -2.414, -2.3040000000000003
DataValue, -2.2706, -1.691
DataValue, -2.107, -1.1425
DataValue, -1.9277000000000002, -0.665
DataValue, -1.7263000000000002, -0.2885
DataValue, -1.4862, -0.027
DataValue, -1.2007, 0.017
DataValue, -0.90060000000000007, 0.022
DataValue, -0.6, 0.047
DataValue, -0.2999, 0.02
DataValue, 0, 0.023
DataValue, -3.2238, -11.0855
DataValue, -3.1456, -10.1755
DataValue, -3.0671, -9.296
DataValue, -2.9865, -8.4355
DataValue, -2.9026, -7.5725
DataValue, -2.8124000000000002, -6.7650000000000006
DataValue, -2.7190000000000003, -5.921
DataValue, -2.6229, -5.0935
DataValue, -2.5220000000000002, -4.3045
DataValue, -2.4015, -3.6005000000000003
DataValue, -2.255, -2.977
DataValue, -2.0989, -2.3850000000000002
DataValue, -1.9349, -1.8595
DataValue, -1.7624000000000002, -1.3405
DataValue, -1.5810000000000002, -0.8475
DataValue, -1.3802, -0.47350000000000003
DataValue, -1.1578000000000002, -0.126
DataValue, -0.89440000000000008, -0.0075
DataValue, -0.5994, 0.021500000000000002
DataValue, -0.30010000000000003, 0.019
DataValue, 0.001, 0.03
