
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.3002, 0.036000000000000004
DataValue, 0.00030000000000000003, 0.0185
DataValue, -4.817, -4.6355
DataValue, -4.6512, -4.103
DataValue, -4.4797, -3.592
DataValue, -4.3018, -3.113
DataValue, -4.1188, -2.665
DataValue, -3.926, -2.2475
DataValue, -3.726, -1.866
DataValue, -3.5204, -1.4975
DataValue, -3.3016, -1.172
DataValue, -3.0777, -0.863
DataValue, -2.8406000000000002, -0.604
DataValue, -2.6033, -0.3365
DataValue, -2.3643, -0.1005
DataValue, -2.0926, 0.0005
DataValue, -1.8001, 0.012
DataValue, -1.5015, 0.011
DataValue, -1.1994, 0.0145
DataValue, -0.9002, 0.0305
DataValue, -0.601, 0.024
DataValue, -0.2984, 0.0185
DataValue, 0.00060000000000000006, 0.021500000000000002
DataValue, -4.7165, -5.0255
DataValue, -4.5479, -4.4985
DataValue, -4.3731, -4.021
DataValue, -4.1946, -3.5380000000000003
DataValue, -4.0079, -3.0825
DataValue, -3.8162000000000003, -2.665
DataValue, -3.6162, -2.269
DataValue, -3.4101000000000004, -1.9080000000000001
DataValue, -3.1956, -1.5705
DataValue, -2.9753000000000003, -1.2590000000000001
DataValue, -2.7525, -0.9545
DataValue, -2.5396, -0.6065
DataValue, -2.3151, -0.311
DataValue, -2.0653, -0.11
DataValue, -1.7897, 0.008
DataValue, -1.4988000000000001, 0.0455
DataValue, -1.2015, 0.0275
DataValue, -0.9008, 0.01
DataValue, -0.6, 0.017
DataValue, -0.3013, 0.029
DataValue, 0.0002, 0.02
