
SetupTitle, IG-VGS-VDS_0
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 6.800040000000001, -6.0000000000000008E-07
DataValue, 7.00002, -5.0000000000000008E-07
DataValue, 7.20004, -5.0000000000000008E-07
DataValue, 7.39998, -1.4000000000000002E-06
DataValue, 7.6001, -7.0000000000000007E-07
DataValue, 7.8000200000000008, -1.4000000000000002E-06
DataValue, 7.9999800000000008, -1.2000000000000002E-06
DataValue, 8.20002, -9.0000000000000007E-07
DataValue, 8.40008, -7.0000000000000007E-07
DataValue, 8.59998, -1.3E-06
DataValue, 8.8002, -9.0000000000000007E-07
DataValue, 9.000020000000001, -6.0000000000000008E-07
DataValue, 9.20006, -1.4000000000000002E-06
DataValue, 9.39996, -1.3E-06
DataValue, 9.6000000000000014, -9.0000000000000007E-07
DataValue, 9.7999400000000012, -1.1E-06
DataValue, 9.9999600000000015, -1.5E-06
DataValue, 10.200040000000001, -1.5E-06
DataValue, 10.400220000000001, -1.0000000000000002E-06
DataValue, 10.599960000000001, -1.6000000000000001E-06
DataValue, 10.800180000000001, -8.0000000000000007E-07
DataValue, 10.999920000000001, -1.3E-06
DataValue, 11.19998, -1.4000000000000002E-06
DataValue, 11.40004, -1.4000000000000002E-06
DataValue, 11.600040000000002, -1.5E-06
DataValue, 11.800080000000001, -1.3E-06
DataValue, 12.000060000000001, -1.4000000000000002E-06
DataValue, 12.199940000000002, -1.6000000000000001E-06
DataValue, 12.400060000000002, -1.3E-06
DataValue, 12.600000000000001, -1.8000000000000001E-06
DataValue, 12.80014, -1.6000000000000001E-06
DataValue, 12.999880000000001, -1.5E-06
DataValue, 13.199900000000001, -1.6000000000000001E-06
DataValue, 13.399920000000002, -1.5E-06
DataValue, 13.600080000000002, -1.7000000000000002E-06
DataValue, 13.800020000000002, -1.9000000000000002E-06
DataValue, 14.000020000000001, -1.5E-06
DataValue, 14.199980000000002, -1.7000000000000002E-06
DataValue, 14.399880000000001, -2.0000000000000003E-06
DataValue, 14.600040000000002, -1.6000000000000001E-06
DataValue, 14.800020000000002, -1.7000000000000002E-06
DataValue, 15.00012, -1.5E-06
