
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -3.7868000000000004, -8.2805
DataValue, -3.6885000000000003, -7.5695000000000006
DataValue, -3.5863, -6.838
DataValue, -3.4796, -6.1395
DataValue, -3.3675, -5.4385
DataValue, -3.2522, -4.761
DataValue, -3.1270000000000002, -4.0965
DataValue, -2.9977, -3.4265
DataValue, -2.8647, -2.811
DataValue, -2.7291000000000003, -2.1630000000000003
DataValue, -2.6016, -1.5070000000000001
DataValue, -2.472, -0.87650000000000006
DataValue, -2.3054, -0.34400000000000003
DataValue, -2.0771, -0.066
DataValue, -1.7971000000000001, 0.015
DataValue, -1.4997, 0.017
DataValue, -1.1989, 0.021
DataValue, -0.899, 0.0045000000000000005
DataValue, -0.598, 0.0235
DataValue, -0.2997, 0.038
DataValue, -0.0001, 0.0455
DataValue, -3.487, -9.41
DataValue, -3.3892, -8.6605
DataValue, -3.2871, -7.939
DataValue, -3.1807000000000003, -7.206
DataValue, -3.0735, -6.49
DataValue, -2.9675000000000002, -5.8235
DataValue, -2.8565, -5.1105
DataValue, -2.7494, -4.3870000000000005
DataValue, -2.6526, -3.6255
DataValue, -2.5586, -2.8445
DataValue, -2.4535, -2.081
DataValue, -2.3331, -1.3955
DataValue, -2.1881, -0.7915
DataValue, -2.0066, -0.3345
DataValue, -1.7735, -0.0805
DataValue, -1.4965000000000002, 0.0305
DataValue, -1.2011, 0.0135
DataValue, -0.90170000000000006, 0.0205
DataValue, -0.5996, 0.0285
DataValue, -0.2989, 0.0305
DataValue, -0.00060000000000000006, 0.0345
