
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.5985, 0.026000000000000002
DataValue, -0.3017, 0.005
DataValue, 0.0007, 0.015
DataValue, -3.5861, -9.1205
DataValue, -3.4949000000000003, -8.363
DataValue, -3.3981000000000003, -7.5785
DataValue, -3.2975000000000003, -6.864
DataValue, -3.1887000000000003, -6.138
DataValue, -3.0763000000000003, -5.3950000000000005
DataValue, -2.9601, -4.722
DataValue, -2.8362000000000003, -4.0280000000000005
DataValue, -2.7084, -3.3805
DataValue, -2.5767, -2.762
DataValue, -2.4495, -2.0945
DataValue, -2.3194, -1.44
DataValue, -2.1736, -0.8415
DataValue, -1.9982000000000002, -0.3665
DataValue, -1.7743, -0.0785
DataValue, -1.499, 0.027
DataValue, -1.1995, 0.021
DataValue, -0.9008, 0.0235
DataValue, -0.5996, 0.0345
DataValue, -0.3002, 0.0415
DataValue, 0, 0.0395
DataValue, -3.3846000000000003, -9.8875000000000011
DataValue, -3.2869, -9.1465
DataValue, -3.1844, -8.3965
DataValue, -3.0785, -7.6635
DataValue, -2.9646000000000003, -6.974
DataValue, -2.853, -6.2665
DataValue, -2.74, -5.5475
DataValue, -2.6277, -4.8255
DataValue, -2.5192, -4.1215
DataValue, -2.4087, -3.4210000000000003
DataValue, -2.2907, -2.72
DataValue, -2.1616, -2.0655
DataValue, -2.0238, -1.451
DataValue, -1.8685, -0.87850000000000006
DataValue, -1.6851, -0.421
DataValue, -1.4652, -0.1225
DataValue, -1.1956, 0.0135
DataValue, -0.9012, 0.019
DataValue, -0.5996, 0.022
DataValue, -0.3002, 0.029
DataValue, 0.0011, 0.028
