
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -3.6580000000000004, -8.9575
DataValue, -3.5591000000000004, -8.1865
DataValue, -3.4591000000000003, -7.454
DataValue, -3.3537000000000003, -6.742
DataValue, -3.2418, -5.998
DataValue, -3.1262000000000003, -5.3020000000000005
DataValue, -3.0051, -4.6105
DataValue, -2.8788, -3.927
DataValue, -2.7497000000000003, -3.2675
DataValue, -2.6195, -2.5965000000000003
DataValue, -2.4949000000000003, -1.9255
DataValue, -2.367, -1.2510000000000001
DataValue, -2.2193, -0.671
DataValue, -2.0315000000000003, -0.24
DataValue, -1.7879, -0.027
DataValue, -1.4977, 0.032
DataValue, -1.1991, 0.0165
DataValue, -0.8989, 0.023
DataValue, -0.5998, 0.03
DataValue, -0.299, 0.038
DataValue, -0.00030000000000000003, 0.0475
DataValue, -3.4165, -9.871
DataValue, -3.3138, -9.124
DataValue, -3.2092, -8.4125
DataValue, -3.0995000000000004, -7.6850000000000005
DataValue, -2.9874, -6.957
DataValue, -2.8728000000000002, -6.2385
DataValue, -2.7607, -5.5545
DataValue, -2.6538, -4.8115
DataValue, -2.5535, -4.039
DataValue, -2.4474, -3.275
DataValue, -2.3368, -2.5455
DataValue, -2.2147, -1.8425
DataValue, -2.0774, -1.2195
DataValue, -1.9168, -0.675
DataValue, -1.7223000000000002, -0.2785
DataValue, -1.4827000000000001, -0.0425
DataValue, -1.1985000000000001, 0.013000000000000001
DataValue, -0.8992, 0.029
DataValue, -0.6014, 0
DataValue, -0.2983, 0.0285
DataValue, 0.0014, 0.015
