
SetupTitle, IG-VGS-VDS_0
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 6.7999800000000006, -1.0000000000000001E-07
DataValue, 7.00006, -3.0000000000000004E-07
DataValue, 7.1999200000000005, -5.0000000000000008E-07
DataValue, 7.4000200000000005, -6.0000000000000008E-07
DataValue, 7.6000000000000005, -9.0000000000000007E-07
DataValue, 7.7999200000000011, -2.0000000000000002E-07
DataValue, 7.99992, -1.0000000000000002E-06
DataValue, 8.2000400000000013, -3.0000000000000004E-07
DataValue, 8.3999800000000011, -7.0000000000000007E-07
DataValue, 8.59994, -9.0000000000000007E-07
DataValue, 8.8, -5.0000000000000008E-07
DataValue, 9.00004, -8.0000000000000007E-07
DataValue, 9.19996, -1.2000000000000002E-06
DataValue, 9.40008, -7.0000000000000007E-07
DataValue, 9.60002, -1.0000000000000002E-06
DataValue, 9.79996, -1.2000000000000002E-06
DataValue, 10.00004, -8.0000000000000007E-07
DataValue, 10.199940000000002, -1.1E-06
DataValue, 10.4, -1.5E-06
DataValue, 10.60002, -1.0000000000000002E-06
DataValue, 10.799940000000001, -1.4000000000000002E-06
DataValue, 10.99998, -1.2000000000000002E-06
DataValue, 11.19992, -1.2000000000000002E-06
DataValue, 11.40004, -7.0000000000000007E-07
DataValue, 11.599900000000002, -1.4000000000000002E-06
DataValue, 11.799940000000001, -1.6000000000000001E-06
DataValue, 12.000000000000002, -1.1E-06
DataValue, 12.199900000000001, -1.1E-06
DataValue, 12.4, -1.1E-06
DataValue, 12.60002, -1.5E-06
DataValue, 12.800020000000002, -1.2000000000000002E-06
DataValue, 12.999960000000002, -1.1E-06
DataValue, 13.20002, -1.5E-06
DataValue, 13.400060000000002, -1.1E-06
DataValue, 13.600060000000001, -1.1E-06
DataValue, 13.79996, -1.4000000000000002E-06
DataValue, 14.000060000000001, -1.5E-06
DataValue, 14.2002, -1.4000000000000002E-06
DataValue, 14.399960000000002, -1.5E-06
DataValue, 14.600080000000002, -1.0000000000000002E-06
DataValue, 14.800120000000002, -1.0000000000000002E-06
DataValue, 14.999920000000001, -1.4000000000000002E-06
