
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.60120000000000007, 0.021500000000000002
DataValue, -0.2995, 0.016
DataValue, -0.001, 0.0275
DataValue, -4.7998, -4.2885
DataValue, -4.6408000000000005, -3.819
DataValue, -4.4727000000000006, -3.3395
DataValue, -4.2982000000000005, -2.9075
DataValue, -4.118, -2.4695
DataValue, -3.9290000000000003, -2.057
DataValue, -3.7308000000000003, -1.705
DataValue, -3.5245, -1.348
DataValue, -3.3084000000000002, -1.072
DataValue, -3.084, -0.75850000000000006
DataValue, -2.8481, -0.54
DataValue, -2.6124, -0.272
DataValue, -2.3708, -0.0735
DataValue, -2.0945, -0.011
DataValue, -1.7993000000000001, 0.0225
DataValue, -1.4995, 0.032
DataValue, -1.2008, 0.0415
DataValue, -0.9, 0.0225
DataValue, -0.60030000000000006, 0.02
DataValue, -0.2997, 0.0125
DataValue, 0.0005, 0.0065000000000000006
DataValue, -4.6833, -4.732
DataValue, -4.5233, -4.259
DataValue, -4.3545, -3.7995
DataValue, -4.1817, -3.3545000000000003
DataValue, -3.9992, -2.9170000000000003
DataValue, -3.8103000000000002, -2.5605
DataValue, -3.6118, -2.14
DataValue, -3.4090000000000003, -1.8095
DataValue, -3.1958, -1.4535
DataValue, -2.9784, -1.1575
DataValue, -2.758, -0.89050000000000007
DataValue, -2.5498000000000003, -0.5135
DataValue, -2.3258, -0.23650000000000002
DataValue, -2.0733, -0.092
DataValue, -1.7932000000000001, -0.0025
DataValue, -1.4993, 0.023
DataValue, -1.1999, 0.0015
DataValue, -0.9002, 0.0145
DataValue, -0.5993, 0.025500000000000002
DataValue, -0.301, 0.014
DataValue, -0.0007, 0.0265
