
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.59920000000000007, 0.029
DataValue, -0.2998, 0.0385
DataValue, 0, 0.006
DataValue, -3.5090000000000003, -9.281
DataValue, -3.4228, -8.4815
DataValue, -3.3294, -7.742
DataValue, -3.2341, -6.9985
DataValue, -3.1319000000000004, -6.2325
DataValue, -3.0261, -5.5085
DataValue, -2.9142, -4.8355
DataValue, -2.7967, -4.151
DataValue, -2.6726, -3.4585
DataValue, -2.5461, -2.834
DataValue, -2.415, -2.1825
DataValue, -2.2784, -1.571
DataValue, -2.1267, -0.9765
DataValue, -1.9593, -0.523
DataValue, -1.7533, -0.14350000000000002
DataValue, -1.495, -0.005
DataValue, -1.1997, 0.0315
DataValue, -0.8988, 0.0275
DataValue, -0.6009, 0.0225
DataValue, -0.2998, 0.0145
DataValue, -0.00060000000000000006, 0.018000000000000002
DataValue, -3.3332, -9.9205
DataValue, -3.242, -9.16
DataValue, -3.1476, -8.3925
DataValue, -3.0485, -7.705
DataValue, -2.944, -6.946
DataValue, -2.8376, -6.224
DataValue, -2.7308000000000003, -5.5200000000000005
DataValue, -2.619, -4.781
DataValue, -2.5046, -4.111
DataValue, -2.382, -3.4330000000000003
DataValue, -2.2542, -2.7855
DataValue, -2.1202, -2.1805
DataValue, -1.9767000000000001, -1.5715000000000001
DataValue, -1.8208000000000002, -1.0465
DataValue, -1.6453, -0.5475
DataValue, -1.4396, -0.2205
DataValue, -1.1883000000000001, -0.0085
DataValue, -0.8992, 0.0115
DataValue, -0.6005, 0.0175
DataValue, -0.2993, 0.0205
DataValue, 0.0002, 0.04
