
SetupTitle, IG-VGS-VDS_0
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 9.9999200000000013, -7.0000000000000007E-07
DataValue, 10.25, -1.2000000000000002E-06
DataValue, 10.49994, -1.1E-06
DataValue, 10.75004, -6.0000000000000008E-07
DataValue, 11.00008, -8.0000000000000007E-07
DataValue, 11.250000000000002, -9.0000000000000007E-07
DataValue, 11.50012, -1.2000000000000002E-06
DataValue, 11.749860000000002, -1.1E-06
DataValue, 11.999880000000001, -1.3E-06
DataValue, 12.25004, -1.6000000000000001E-06
DataValue, 12.50004, -1.1E-06
DataValue, 12.74998, -8.0000000000000007E-07
DataValue, 13.00012, -9.0000000000000007E-07
DataValue, 13.25012, -1.5E-06
DataValue, 13.49998, -1.2000000000000002E-06
DataValue, 13.749860000000002, -1.5E-06
DataValue, 13.999880000000001, -1.6000000000000001E-06
DataValue, 14.250000000000002, -1.2000000000000002E-06
DataValue, 14.49998, -5.0000000000000008E-07
DataValue, 14.749920000000001, -1.3E-06
DataValue, 14.99994, -1.5E-06
DataValue, 15.250160000000001, -1.2000000000000002E-06
DataValue, 15.499900000000002, -1.7000000000000002E-06
DataValue, 15.750060000000001, -1.8000000000000001E-06
DataValue, 16.0001, -1.8000000000000001E-06
DataValue, 16.24988, -1.8000000000000001E-06
DataValue, 16.500020000000003, -1.6000000000000001E-06
DataValue, 16.74986, -1.6000000000000001E-06
DataValue, 17.000040000000002, -2.1000000000000002E-06
DataValue, 17.249920000000003, -1.8000000000000001E-06
DataValue, 17.5001, -1.3E-06
DataValue, 17.750020000000003, -2.0000000000000003E-06
DataValue, 17.999940000000002, -2.1000000000000002E-06
DataValue, 18.25006, -1.7000000000000002E-06
DataValue, 18.500020000000003, -1.8000000000000001E-06
DataValue, 18.749920000000003, -1.6000000000000001E-06
DataValue, 18.999940000000002, -2.3E-06
DataValue, 19.25, -1.8000000000000001E-06
DataValue, 19.499920000000003, -1.8000000000000001E-06
DataValue, 19.74998, -2.2E-06
DataValue, 20.00008, -2.1000000000000002E-06
