
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -4.6544, -5.148
DataValue, -4.5016, -4.573
DataValue, -4.3420000000000005, -4.0535
DataValue, -4.1759, -3.5265
DataValue, -4.0056, -3.065
DataValue, -3.8263000000000003, -2.561
DataValue, -3.6397000000000004, -2.174
DataValue, -3.4433000000000002, -1.7365
DataValue, -3.2369000000000003, -1.4005
DataValue, -3.0211, -1.061
DataValue, -2.7956000000000003, -0.7785
DataValue, -2.56, -0.4975
DataValue, -2.3258, -0.268
DataValue, -2.0731, -0.0845
DataValue, -1.7945, 0.025
DataValue, -1.4998, 0.0165
DataValue, -1.1996, 0.026000000000000002
DataValue, -0.90050000000000008, 0.043000000000000003
DataValue, -0.5993, 0.0345
DataValue, -0.3009, 0.0175
DataValue, -0.00030000000000000003, 0.0105
DataValue, -4.5978, -5.3485000000000005
DataValue, -4.4409, -4.8145
DataValue, -4.2794, -4.2955
DataValue, -4.11, -3.7945
DataValue, -3.9336, -3.322
DataValue, -3.7526, -2.8775
DataValue, -3.5598, -2.4325
DataValue, -3.3619000000000003, -2.063
DataValue, -3.1550000000000002, -1.6895
DataValue, -2.9389000000000003, -1.385
DataValue, -2.7198, -1.0755000000000001
DataValue, -2.4952, -0.75850000000000006
DataValue, -2.2668, -0.4935
DataValue, -2.0253, -0.2695
DataValue, -1.7678, -0.0805
DataValue, -1.4932, 0.008
DataValue, -1.1992, -0.0025
DataValue, -0.8998, 0.016
DataValue, -0.6009, 0.008
DataValue, -0.3003, 0.0065000000000000006
DataValue, 0, 0.0305
