
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -4.7024, -4.9910000000000005
DataValue, -4.5443, -4.4270000000000005
DataValue, -4.3803, -3.9090000000000003
DataValue, -4.2101000000000006, -3.3975
DataValue, -4.0343, -2.938
DataValue, -3.8520000000000003, -2.485
DataValue, -3.6602, -2.065
DataValue, -3.46, -1.67
DataValue, -3.2528, -1.309
DataValue, -3.0335, -1.0115
DataValue, -2.8043, -0.721
DataValue, -2.5703, -0.4655
DataValue, -2.3342, -0.222
DataValue, -2.0774, -0.049
DataValue, -1.7956, 0.0095
DataValue, -1.4993, 0.02
DataValue, -1.1989, 0.022
DataValue, -0.8998, 0.0145
DataValue, -0.60030000000000006, 0.0205
DataValue, -0.3009, 0.037
DataValue, 0.0014, 0.0175
DataValue, -4.6381000000000006, -5.239
DataValue, -4.4777000000000005, -4.7085
DataValue, -4.3071, -4.2065
DataValue, -4.1363, -3.7155
DataValue, -3.9566000000000003, -3.265
DataValue, -3.7687000000000004, -2.8335
DataValue, -3.5756, -2.415
DataValue, -3.3702, -2.035
DataValue, -3.1617, -1.6835
DataValue, -2.9446000000000003, -1.335
DataValue, -2.7223, -1.064
DataValue, -2.5003, -0.7495
DataValue, -2.2766, -0.4815
DataValue, -2.0348, -0.2425
DataValue, -1.7735, -0.0615
DataValue, -1.4938, 0.0015
DataValue, -1.1997, 0.0275
DataValue, -0.899, 0.001
DataValue, -0.6007, 0.02
DataValue, -0.29860000000000003, 0.028
DataValue, 0.0023, 0.013000000000000001
