
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.2989, 0.025500000000000002
DataValue, -0.0012000000000000001, 0.0025
DataValue, -4.7424, -4.865
DataValue, -4.5807, -4.336
DataValue, -4.4142, -3.797
DataValue, -4.2403, -3.3315
DataValue, -4.0593, -2.8705000000000003
DataValue, -3.8747000000000003, -2.406
DataValue, -3.6802, -2.001
DataValue, -3.4769, -1.6125
DataValue, -3.2644, -1.2825
DataValue, -3.0439000000000003, -0.993
DataValue, -2.8134, -0.711
DataValue, -2.5787, -0.44
DataValue, -2.3421000000000003, -0.188
DataValue, -2.0801000000000003, -0.0275
DataValue, -1.7969000000000002, 0.022
DataValue, -1.4993, 0.0265
DataValue, -1.1991, 0.0115
DataValue, -0.90050000000000008, 0.0090000000000000011
DataValue, -0.59910000000000008, 0.015
DataValue, -0.2994, 0.014
DataValue, 0.00060000000000000006, 0.0175
DataValue, -4.6671000000000005, -5.159
DataValue, -4.5014, -4.621
DataValue, -4.3319, -4.144
DataValue, -4.1541000000000006, -3.661
DataValue, -3.9715000000000003, -3.2205
DataValue, -3.7831, -2.7945
DataValue, -3.5887000000000002, -2.3635
DataValue, -3.3816, -2.0135
DataValue, -3.1687000000000003, -1.6675
DataValue, -2.9492000000000003, -1.339
DataValue, -2.7279, -1.048
DataValue, -2.5107, -0.7365
DataValue, -2.2849, -0.4295
DataValue, -2.0456000000000003, -0.211
DataValue, -1.7798, -0.057
DataValue, -1.4958, 0.0055
DataValue, -1.1994, 0.0235
DataValue, -0.89950000000000008, 0.0275
DataValue, -0.6014, 0.0235
DataValue, -0.2998, 0.0035
DataValue, -0.0013000000000000002, 0.014
