
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.60030000000000006, 0.006
DataValue, -0.2997, 0.034
DataValue, -0.002, 0.04
DataValue, -3.4503000000000004, -10.456
DataValue, -3.3722000000000003, -9.583
DataValue, -3.2872000000000003, -8.7035
DataValue, -3.1984000000000004, -7.8355000000000006
DataValue, -3.1033, -6.961
DataValue, -3.0059, -6.1370000000000005
DataValue, -2.8998, -5.3375
DataValue, -2.7875, -4.5600000000000005
DataValue, -2.6733000000000002, -3.8095
DataValue, -2.5522, -3.055
DataValue, -2.4276, -2.3285
DataValue, -2.2955, -1.655
DataValue, -2.1447000000000003, -1.035
DataValue, -1.9720000000000002, -0.515
DataValue, -1.7609000000000001, -0.1305
DataValue, -1.4955, 0.0305
DataValue, -1.2002000000000002, 0.029
DataValue, -0.89940000000000009, 0.0265
DataValue, -0.5968, 0.043500000000000004
DataValue, -0.2994, 0.035
DataValue, -0.0013000000000000002, 0.0285
DataValue, -3.3041, -11.086500000000001
DataValue, -3.2156000000000002, -10.218
DataValue, -3.1233, -9.3855
DataValue, -3.0286, -8.5355
DataValue, -2.9238, -7.704
DataValue, -2.8189, -6.9175
DataValue, -2.7105, -6.1225000000000005
DataValue, -2.5974, -5.3395
DataValue, -2.4844, -4.5840000000000005
DataValue, -2.3662, -3.8235
DataValue, -2.2374, -3.1310000000000002
DataValue, -2.1052, -2.4385
DataValue, -1.9622000000000002, -1.8045
DataValue, -1.8062, -1.201
DataValue, -1.6293, -0.6835
DataValue, -1.4265, -0.2905
DataValue, -1.1833, -0.0545
DataValue, -0.89650000000000007, 0.028
DataValue, -0.60120000000000007, 0.0375
DataValue, -0.29960000000000003, 0.036000000000000004
DataValue, -0.00030000000000000003, 0.0135
