
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.30160000000000003, 0.0015
DataValue, -0.0014, 0.0045000000000000005
DataValue, -4.5477, -5.4375
DataValue, -4.4019, -4.8415
DataValue, -4.2501, -4.29
DataValue, -4.0914, -3.7725
DataValue, -3.9284000000000003, -3.2795
DataValue, -3.7593, -2.773
DataValue, -3.581, -2.302
DataValue, -3.3942, -1.8940000000000001
DataValue, -3.1975000000000002, -1.5
DataValue, -2.9905, -1.135
DataValue, -2.7738, -0.8375
DataValue, -2.5474, -0.5575
DataValue, -2.3094, -0.3215
DataValue, -2.0586, -0.1155
DataValue, -1.7868000000000002, -0.011
DataValue, -1.499, 0.029
DataValue, -1.2003000000000001, 0.0245
DataValue, -0.90050000000000008, 0.032
DataValue, -0.60030000000000006, 0.018000000000000002
DataValue, -0.29960000000000003, 0.025
DataValue, 0.00090000000000000008, 0.0165
DataValue, -4.4898, -5.636
DataValue, -4.3418, -5.051
DataValue, -4.1885, -4.5375000000000005
DataValue, -4.0303, -4.0145
DataValue, -3.8644000000000003, -3.5095
DataValue, -3.6928, -3.029
DataValue, -3.5127, -2.5625
DataValue, -3.3238000000000003, -2.174
DataValue, -3.1283000000000003, -1.7770000000000001
DataValue, -2.9222, -1.4165
DataValue, -2.7075, -1.0625
DataValue, -2.4862, -0.76150000000000007
DataValue, -2.2529, -0.509
DataValue, -2.0087, -0.3125
DataValue, -1.7532, -0.139
DataValue, -1.4832, -0.0335
DataValue, -1.1961000000000002, 0.0095
DataValue, -0.9002, 0.019
DataValue, -0.6, 0.0265
DataValue, -0.2999, 0.029500000000000002
DataValue, 0.0007, 0.0335
