
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.6, 0.03
DataValue, -0.29960000000000003, 0.0115
DataValue, -0.0005, 0.004
DataValue, -4.7866, -4.72
DataValue, -4.6225000000000005, -4.2195
DataValue, -4.4515, -3.704
DataValue, -4.2739, -3.2015000000000002
DataValue, -4.0926, -2.767
DataValue, -3.9018, -2.333
DataValue, -3.7036000000000002, -1.9265
DataValue, -3.4989000000000003, -1.5805
DataValue, -3.2845, -1.2105000000000001
DataValue, -3.0596, -0.902
DataValue, -2.8293, -0.669
DataValue, -2.5911, -0.383
DataValue, -2.3576, -0.1575
DataValue, -2.0901, -0.0325
DataValue, -1.7992000000000001, 0.006
DataValue, -1.5003, 0.0155
DataValue, -1.1988, 0.02
DataValue, -0.9013, 0.025500000000000002
DataValue, -0.6009, 0.006
DataValue, -0.3002, 0.0065000000000000006
DataValue, 0.0011, 0.0445
DataValue, -4.6932, -5.0945
DataValue, -4.5286, -4.5665000000000004
DataValue, -4.3548, -4.0840000000000005
DataValue, -4.1758000000000006, -3.6065
DataValue, -3.9906, -3.1535
DataValue, -3.8001, -2.7375000000000003
DataValue, -3.601, -2.35
DataValue, -3.3952, -1.9665000000000001
DataValue, -3.1811000000000003, -1.614
DataValue, -2.963, -1.306
DataValue, -2.7401, -1.0055
DataValue, -2.5269, -0.678
DataValue, -2.3035, -0.3795
DataValue, -2.0567, -0.1515
DataValue, -1.7867000000000002, -0.0425
DataValue, -1.499, 0.0065000000000000006
DataValue, -1.2001000000000002, 0.0075
DataValue, -0.901, -0.0045000000000000005
DataValue, -0.6006, 0.0090000000000000011
DataValue, -0.30160000000000003, -0.0035
DataValue, 0.0013000000000000002, 0.028
